time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.3200000000000007,-2.34098871451,3.29393502727,16.2789011483,4.18019984967,4.19496241857,1.26930581203,-0.614106727322,-0.843606603671,2.92644203926,1.98496901094,1.77581685766,0.923976296441,449.09980438386873,449.25099407129545,447.1421817766388,447.19148623050086
1.3800000000000008,-2.35632617238,3.25322534863,16.4426298569,4.29881598543,4.30141243,1.32468234417,0.108466190326,-0.519786418977,2.52032953377,1.95250520854,1.77074385734,0.920794531084,472.9004931189574,475.72284254522225,474.3901888051218,475.87391567399067
1.4400000000000008,-2.33018736422,3.22935704141,16.5794404402,4.4153643331,4.40707697076,1.37986838531,0.766554542887,-0.283430615154,2.0320114889,1.90053368527,1.7242434968,0.917634616172,443.2500855600752,442.77975372040146,442.76440625891905,442.5719896179083
1.5000000000000009,-2.2651544028,3.2176652754,16.6853670794,4.52895303669,4.51001506035,1.43486524236,1.40337557463,-0.114791701831,1.49322873752,1.87181892339,1.68759917045,0.914496327306,429.4029512844306,429.5793043455136,427.82489917771284,429.40400747910985
1.560000000000001,-2.16062050683,3.21447799579,16.7580017645,4.64090848065,4.61072593961,1.48967420884,2.08186863115,-0.00124781652117,0.924262635415,1.85062621107,1.64703687838,0.911379443151,438.9257991700062,438.6305465345409,438.978899156478,441.03044780103403
1.620000000000001,-2.01176849211,3.21639720378,16.7959429603,4.75141234431,4.70904911796,1.54429656502,2.87901954719,0.0535372560743,0.338964529212,1.81180304153,1.61245304972,0.908283745382,475.73627771728366,475.78888350365776,475.1199376292937,475.56254659235987
1.680000000000001,-1.81544240279,3.21926896068,16.7986587879,4.85954144876,4.8055132776,1.59873357814,3.66274481872,0.0310745118932,-0.247269980374,1.76539446393,1.59627486874,0.905209018636,474.05129975883705,475.4225013387369,475.2243781303609,474.93248457767135
1.740000000000001,-1.57699330108,3.21907600567,16.7665262048,4.96531373858,4.90074097398,1.65298650256,4.28260259411,-0.0457999007762,-0.820944029166,1.75737328093,1.55507737587,0.902155050458,430.4840457737707,429.79429641679263,429.31412303754354,432.10907059111133
1.8000000000000012,-1.2971556112,3.21169466785,16.7009515341,5.07016173939,4.99366836354,1.70705657995,5.0405996917,-0.209300681562,-1.35919932663,1.68638620224,1.53198110324,0.899121631255,480.29876274585934,480.9389432993076,482.3044545560728,479.93217123415064
1.8600000000000012,-0.977431875322,3.19407732564,16.6038356227,5.17089904763,5.08522907643,1.76094503944,5.61277502861,-0.384185358011,-1.87201364935,1.6573610723,1.51038045205,0.896108554246,431.75269722624427,432.51714933459755,431.5816786722969,432.26531187845984
1.9200000000000013,-0.623816355976,3.16462523534,16.4773398799,5.26991013728,5.17558131279,1.81465309782,6.16984638027,-0.602859774426,-2.33699239116,1.62974827329,1.49502244243,0.893115615417,436.80303529580834,438.01242644822895,435.85009282759194,436.5392541857584
1.9800000000000013,-0.236738011185,3.12062882639,16.3248466844,5.3671512094,5.26477395852,1.86818195967,6.72744374709,-0.867945158245,-2.73682546986,1.54904918555,1.45921937168,0.890142613473,448.72608812923033,448.1722886049497,450.4632202228083,446.6616091273794
